lender_cert,lender_name,borrower_cert,borrower_name,lending_amount,relationship_type,start_date,is_synthetic
57701,"Beverly Bank & Trust Company, National Association",26523,Bankhometown,98406.91286757027,interbank_loan,2023-09-03 17:04:10.518406,True
57701,"Beverly Bank & Trust Company, National Association",59257,Climate First Bank,60266.18410988611,interbank_loan,2024-01-24 17:04:10.518435,True
57944,Open Bank,6161,Kitsap Bank,82570.09293715603,interbank_loan,2023-08-10 17:04:10.518521,True
20241,"American Bank, National Association",17960,Merrimack County Savings Bank,41888.97414178431,interbank_loan,2024-09-05 17:04:10.518608,True
20241,"American Bank, National Association",33492,Crescent Bank,34860.392833200254,interbank_loan,2025-01-19 17:04:10.518637,True
20241,"American Bank, National Association",16418,BankSouth,16637.952596195795,interbank_loan,2024-10-14 17:04:10.518666,True
20241,"American Bank, National Association",19222,Fremont Bank,277565.4779879747,interbank_loan,2025-06-10 17:04:10.518694,True
20241,"American Bank, National Association",15310,"CB&S Bank, Inc.",259903.59255279566,interbank_loan,2025-01-28 17:04:10.518722,True
18561,"Sunrise Banks, National Association",19788,Peoples Bank,69873.38964075617,interbank_loan,2024-11-07 17:04:10.518808,True
18561,"Sunrise Banks, National Association",34997,BayFirst National Bank,102225.63178478005,interbank_loan,2023-06-22 17:04:10.518835,True
18561,"Sunrise Banks, National Association",57716,United Business Bank,183620.13764154539,interbank_loan,2025-02-13 17:04:10.518863,True
18561,"Sunrise Banks, National Association",20741,"Pioneer Bank, National Association",122829.86766040626,interbank_loan,2025-06-18 17:04:10.518891,True
23620,Dedham Institution for Savings,5749,Foresight Bank,151597.2021256424,interbank_loan,2024-06-25 17:04:10.518976,True
35274,"Blue Ridge Bank,  National Association",58796,Parkside Financial Bank & Trust,17320.853909307378,interbank_loan,2023-12-14 17:04:10.519061,True
35274,"Blue Ridge Bank,  National Association",28788,Sturdy Savings Bank,98943.94641834202,interbank_loan,2023-12-27 17:04:10.519089,True
35274,"Blue Ridge Bank,  National Association",1545,"First National Bank, Ames, Iowa",96904.96336638588,interbank_loan,2023-01-04 17:04:10.519117,True
4972,First Citizens National Bank,5033,The Dart Bank,124238.74515131906,interbank_loan,2023-12-16 17:04:10.519203,True
4972,First Citizens National Bank,10634,Pinnacle Bank,311582.8347048236,interbank_loan,2022-12-28 17:04:10.519232,True
4972,First Citizens National Bank,32282,Malaga Bank F.S.B.,111120.99873505672,interbank_loan,2025-01-19 17:04:10.519259,True
57777,Meridian Bank,24563,Texas Community Bank,178018.4706591909,interbank_loan,2024-01-10 17:04:10.519345,True
57777,Meridian Bank,6423,Amboy Bank,104376.32830089993,interbank_loan,2024-10-24 17:04:10.519373,True
12517,Bank Five Nine,34415,First Command Bank,54407.49152796479,interbank_loan,2025-09-08 17:04:10.519458,True
12517,Bank Five Nine,3603,Old Second National Bank,447988.4918762462,interbank_loan,2023-06-02 17:04:10.519487,True
12517,Bank Five Nine,32941,WestStar Bank,208625.4138503059,interbank_loan,2024-02-26 17:04:10.519515,True
12517,Bank Five Nine,20015,Bessemer Trust Company,26731.778843610762,interbank_loan,2024-08-17 17:04:10.519544,True
3887,First National Bank,34885,Susser Bank,62756.97951085336,interbank_loan,2023-02-02 17:04:10.519629,True
3887,First National Bank,90169,Bluestone Bank,82991.83103182344,interbank_loan,2023-07-21 17:04:10.519657,True
28679,North Shore Bank,9123,Western State Bank,57115.715271897716,interbank_loan,2025-03-13 17:04:10.519742,True
28679,North Shore Bank,24516,Interaudi Bank,234664.07531291846,interbank_loan,2023-12-30 17:04:10.519771,True
28679,North Shore Bank,9139,"The Commercial and Savings Bank of Millersburg, Ohio",79671.53962241547,interbank_loan,2025-09-17 17:04:10.519799,True
5551,"Extraco Banks, National Association",14209,Farmers State Bank,10773.841872187053,interbank_loan,2022-12-20 17:04:10.519884,True
30953,"El Dorado Savings Bank, F.S.B.",19482,Consumers National Bank,101651.06975579727,interbank_loan,2024-07-10 17:04:10.519968,True
30953,"El Dorado Savings Bank, F.S.B.",19850,West Gate Bank,119170.2995289933,interbank_loan,2025-07-20 17:04:10.519996,True
30953,"El Dorado Savings Bank, F.S.B.",22653,Green Dot Bank DBA Bonneville Bank,371843.64481100376,interbank_loan,2025-08-07 17:04:10.520024,True
30953,"El Dorado Savings Bank, F.S.B.",4702,Central National Bank,54455.98154310452,interbank_loan,2024-08-29 17:04:10.520052,True
2315,Armstrong Bank,1673,1st Financial Bank USA,90384.33575171907,interbank_loan,2022-11-16 17:04:10.520180,True
2315,Armstrong Bank,57269,"Signature Bank, National Association",27197.314350931305,interbank_loan,2024-12-17 17:04:10.520210,True
2315,Armstrong Bank,17960,Merrimack County Savings Bank,78945.88285442241,interbank_loan,2023-06-13 17:04:10.520238,True
58291,CalPrivate Bank,7888,First National Bank of Pennsylvania,1681363.2775880655,interbank_loan,2024-06-23 17:04:10.520327,True
58291,CalPrivate Bank,58595,"Chain Bridge Bank, National Association",61029.714795244196,interbank_loan,2023-10-31 17:04:10.520356,True
58291,CalPrivate Bank,19608,The Park Bank,89126.89604514232,interbank_loan,2023-01-12 17:04:10.520384,True
11112,Somerset Trust Company,34211,Platte Valley Bank,43443.399415578446,interbank_loan,2023-09-05 17:04:10.520474,True
11112,Somerset Trust Company,58811,One Florida Bank,151737.3816349308,interbank_loan,2024-01-16 17:04:10.520502,True
11112,Somerset Trust Company,14843,MidWestOne Bank,609153.1656911005,interbank_loan,2024-02-19 17:04:10.520531,True
11112,Somerset Trust Company,2240,First American Bank,93912.87839653659,interbank_loan,2025-01-24 17:04:10.520560,True
3664,"INB, National Association",660,The Adirondack Trust Company,50480.18985052546,interbank_loan,2024-04-16 17:04:10.520645,True
3664,"INB, National Association",31840,Financial Federal Bank,36216.59052306401,interbank_loan,2025-05-21 17:04:10.520674,True
3664,"INB, National Association",59112,Studio Bank,47682.01803351048,interbank_loan,2023-01-10 17:04:10.520702,True
3664,"INB, National Association",90140,Adams Community Bank,10535.56449820543,interbank_loan,2023-07-26 17:04:10.520730,True
24516,Interaudi Bank,17735,City National Bank of West Virginia,218276.3135181879,interbank_loan,2024-09-15 17:04:10.520815,True
1210,Vista Bank,29683,Home Federal Bank of Tennessee,99870.03979402181,interbank_loan,2023-09-10 17:04:10.520901,True
19559,TexasBank,9172,Security Bank and Trust Company,52555.3892536889,interbank_loan,2024-08-31 17:04:10.520987,True
19559,TexasBank,5956,Peoples Bank,21989.99073780281,interbank_loan,2024-05-26 17:04:10.521016,True
19559,TexasBank,14578,Farmers State Bank,73715.6909134531,interbank_loan,2025-08-27 17:04:10.521044,True
19559,TexasBank,3256,"Horizon Bank, SSB",52168.56289149318,interbank_loan,2023-06-09 17:04:10.521072,True
958,United Bank of Iowa,5956,Peoples Bank,51106.359248377696,interbank_loan,2025-07-23 17:04:10.521159,True
958,United Bank of Iowa,59074,Bank of Bird-in-Hand,87523.37690938222,interbank_loan,2023-02-02 17:04:10.521188,True
958,United Bank of Iowa,7542,Ameriserv Financial Bank,68991.04378559535,interbank_loan,2023-03-24 17:04:10.521216,True
958,United Bank of Iowa,26336,The Village Bank,47446.71398581185,interbank_loan,2024-10-23 17:04:10.521245,True
958,United Bank of Iowa,58739,Texas Security Bank,118681.14152340226,interbank_loan,2023-09-28 17:04:10.521273,True
958,United Bank of Iowa,57056,Celtic Bank,277896.50322854775,interbank_loan,2025-07-25 17:04:10.521302,True
29961,First Savings Bank,20296,Johnson Bank,679171.4179286254,interbank_loan,2023-07-08 17:04:10.521389,True
29961,First Savings Bank,2232,Pinnacle Bank - Wyoming,96927.74660869827,interbank_loan,2024-03-13 17:04:10.521418,True
29961,First Savings Bank,57184,The Freedom Bank of Virginia,74543.31889685808,interbank_loan,2024-04-29 17:04:10.521445,True
6158,Peoples Bank,27943,Brentwood Bank,62418.66039038638,interbank_loan,2024-10-30 17:04:10.521546,True
6158,Peoples Bank,14017,Middletown Valley Bank,74269.37005693886,interbank_loan,2024-12-16 17:04:10.521576,True
6158,Peoples Bank,16265,Peoples Bank,93371.4905397289,interbank_loan,2024-09-04 17:04:10.521607,True
6158,Peoples Bank,57968,Primis Bank,315170.6835170773,interbank_loan,2023-03-08 17:04:10.521635,True
9123,Western State Bank,28679,North Shore Bank,214685.15874152846,interbank_loan,2025-08-31 17:04:10.521720,True
9123,Western State Bank,58689,South Atlantic Bank,146986.221603489,interbank_loan,2025-02-09 17:04:10.521749,True
9123,Western State Bank,57097,Northstar Bank,54897.740660090116,interbank_loan,2024-02-07 17:04:10.521777,True
33111,Colorado Federal Savings Bank,90227,The Lowell Five Cent Savings Bank,97695.89321396327,interbank_loan,2024-06-09 17:04:10.521862,True
33111,Colorado Federal Savings Bank,4190,American Heritage Bank,146357.74223217618,interbank_loan,2024-07-13 17:04:10.521890,True
24897,Community National Bank,24919,Uwharrie Bank,80595.54193410708,interbank_loan,2025-01-20 17:04:10.521976,True
24897,Community National Bank,19288,Firstar Bank,87867.74211002166,interbank_loan,2023-04-08 17:04:10.522004,True
90303,South Shore Bank,34885,Susser Bank,156301.5409467899,interbank_loan,2023-04-08 17:04:10.522089,True
90303,South Shore Bank,18199,Newtown Savings Bank,48539.67940111092,interbank_loan,2024-09-24 17:04:10.522118,True
90303,South Shore Bank,16982,Bank of Pontiac,81375.36917046482,interbank_loan,2024-01-29 17:04:10.522146,True
90303,South Shore Bank,15912,Ives Bank,66564.06792171295,interbank_loan,2023-08-31 17:04:10.522174,True
90303,South Shore Bank,34998,First IC Bank,16626.730606885787,interbank_loan,2025-07-31 17:04:10.522202,True
90303,South Shore Bank,35237,"John Deere Financial, f.s.b.",403232.1680557929,interbank_loan,2022-12-30 17:04:10.522230,True
57103,"Schaumburg Bank & Trust Company, National Association",9204,Central Bank,137526.72563232438,interbank_loan,2025-06-22 17:04:10.522316,True
57103,"Schaumburg Bank & Trust Company, National Association",58722,Meadows Bank,24086.84253084256,interbank_loan,2024-11-02 17:04:10.522344,True
57510,Avidbank,22451,Volunteer Bank,160281.65519146447,interbank_loan,2023-05-16 17:04:10.522429,True
57510,Avidbank,4666,"Armed Forces Bank, National Association",28324.343885122416,interbank_loan,2024-04-10 17:04:10.522457,True
57510,Avidbank,28865,MidCountry Bank,15507.97248225591,interbank_loan,2025-05-06 17:04:10.522485,True
2711,"Traditional Bank, Inc.",12484,First Oklahoma Bank,52714.961931408805,interbank_loan,2023-09-01 17:04:10.522571,True
2711,"Traditional Bank, Inc.",20296,Johnson Bank,229918.93282593912,interbank_loan,2024-12-24 17:04:10.522599,True
2711,"Traditional Bank, Inc.",30544,Marquette Savings Bank,15371.331245904412,interbank_loan,2023-10-07 17:04:10.522628,True
23799,Texas First Bank,953,Bankers Trust Company,398011.2676883928,interbank_loan,2024-02-20 17:04:10.522712,True
3256,"Horizon Bank, SSB",28679,North Shore Bank,52681.07599092958,interbank_loan,2025-04-23 17:04:10.522796,True
3256,"Horizon Bank, SSB",20989,Independence Bank,123612.94011563696,interbank_loan,2025-05-05 17:04:10.522825,True
58892,Guaranty Bank,1545,"First National Bank, Ames, Iowa",26714.43206770136,interbank_loan,2025-08-22 17:04:10.522910,True
58892,Guaranty Bank,4160,Regent Bank,142671.3390153013,interbank_loan,2023-05-30 17:04:10.522939,True
58892,Guaranty Bank,1373,BOM Bank,129268.71296694042,interbank_loan,2025-02-12 17:04:10.522968,True
58892,Guaranty Bank,3657,First American Bank,257872.7892784423,interbank_loan,2025-03-17 17:04:10.522997,True
698,Wayne Bank,9622,Capital City Bank,224597.48250863346,interbank_loan,2024-04-10 17:04:10.523085,True
698,Wayne Bank,58090,FFB Bank,40200.51232441628,interbank_loan,2023-07-19 17:04:10.523113,True
698,Wayne Bank,57633,1st Security Bank of Washington,291835.17513074755,interbank_loan,2024-06-29 17:04:10.523141,True
698,Wayne Bank,19482,Consumers National Bank,90916.76421005954,interbank_loan,2024-07-18 17:04:10.523169,True
698,Wayne Bank,3108,"Legend Bank, N.A.",22889.096834936176,interbank_loan,2023-05-14 17:04:10.523197,True
698,Wayne Bank,3387,FirstBank Southwest,53580.90741234792,interbank_loan,2025-09-11 17:04:10.523224,True
698,Wayne Bank,30441,First Federal Bank of Louisiana,31876.56293090832,interbank_loan,2024-12-04 17:04:10.523253,True
698,Wayne Bank,14851,Citizens Bank,129972.13560112371,interbank_loan,2025-05-19 17:04:10.523281,True
698,Wayne Bank,9204,Central Bank,190401.95676131608,interbank_loan,2025-03-21 17:04:10.523308,True
698,Wayne Bank,5019,Southern Michigan Bank & Trust,89841.35621660447,interbank_loan,2024-01-26 17:04:10.523337,True
698,Wayne Bank,15970,Ulster Savings Bank,17437.412609967116,interbank_loan,2025-04-27 17:04:10.523364,True
12769,First United Bank,15728,"Dakota Community Bank & Trust, National Association",63280.50024634579,interbank_loan,2023-04-21 17:04:10.523451,True
12769,First United Bank,58,United Bank,119527.4075840493,interbank_loan,2024-09-15 17:04:10.523478,True
12769,First United Bank,5019,Southern Michigan Bank & Trust,69123.9597896098,interbank_loan,2024-12-04 17:04:10.523507,True
12769,First United Bank,90140,Adams Community Bank,71017.56437576417,interbank_loan,2024-04-03 17:04:10.523534,True
12769,First United Bank,14158,Union Bank,75042.72694692638,interbank_loan,2024-06-12 17:04:10.523562,True
57095,Dogwood State Bank,1209,"Commercial Bank of Texas, National Association",97330.72249742768,interbank_loan,2022-11-14 17:04:10.523648,True
57095,Dogwood State Bank,12627,Bank of Washington,53535.72500983834,interbank_loan,2024-12-02 17:04:10.523677,True
57095,Dogwood State Bank,8660,Commercial Bank & Trust Co.,104803.06328970216,interbank_loan,2025-08-13 17:04:10.523704,True
57095,Dogwood State Bank,90140,Adams Community Bank,75643.1101992892,interbank_loan,2023-07-24 17:04:10.523732,True
57095,Dogwood State Bank,57097,Northstar Bank,52666.834558413975,interbank_loan,2023-11-27 17:04:10.523760,True
57095,Dogwood State Bank,18922,Tri City National Bank,164166.63635942762,interbank_loan,2025-01-01 17:04:10.523787,True
58581,Texas Partners Bank,19690,Northeast Bank,252068.11797859642,interbank_loan,2023-01-03 17:04:10.523873,True
58581,Texas Partners Bank,12299,"SouthStar Bank, S.S.B.",37504.4908325859,interbank_loan,2022-11-25 17:04:10.523903,True
5744,"State Bank of the Lakes, National Association",57706,Summit Bank,94995.73164994882,interbank_loan,2024-05-21 17:04:10.523989,True
22373,American National Bank & Trust,1402,Citizens Alliance Bank,144316.05504686286,interbank_loan,2024-12-23 17:04:10.524075,True
22373,American National Bank & Trust,14209,Farmers State Bank,21722.849618680684,interbank_loan,2025-09-28 17:04:10.524104,True
58675,Hanover Community Bank,384,The Ohio Valley Bank Company,69782.20347500738,interbank_loan,2025-02-09 17:04:10.524189,True
6623,LCNB National Bank,8283,Lead Bank,127591.2579045191,interbank_loan,2023-11-30 17:04:10.524274,True
6623,LCNB National Bank,34352,"City First Bank, National Association",112591.25948762477,interbank_loan,2023-04-06 17:04:10.524309,True
6623,LCNB National Bank,19531,Machias Savings Bank,244723.31782629117,interbank_loan,2023-08-21 17:04:10.524337,True
1213,"Cornerstone Capital Bank, SSB",57710,Greene County Commercial Bank,39263.22073523899,interbank_loan,2024-11-02 17:04:10.524423,True
1213,"Cornerstone Capital Bank, SSB",19288,Firstar Bank,21366.116159873567,interbank_loan,2023-09-15 17:04:10.524451,True
1213,"Cornerstone Capital Bank, SSB",57873,Commonwealth Business Bank,121007.74477501294,interbank_loan,2025-04-14 17:04:10.524479,True
3864,The First National Bank of Fort Smith,34207,Great Plains National Bank,70519.66996937736,interbank_loan,2025-07-01 17:04:10.524565,True
3864,The First National Bank of Fort Smith,4993,The Citizens National Bank of Meridian,127488.83240045965,interbank_loan,2024-01-30 17:04:10.524594,True
3864,The First National Bank of Fort Smith,27210,InterBank,72682.34510808601,interbank_loan,2025-02-24 17:04:10.524623,True
8405,Farmers and Merchants Trust Company of Chambersburg,35518,The Federal Savings Bank,75475.35225007075,interbank_loan,2023-04-22 17:04:10.524707,True
8405,Farmers and Merchants Trust Company of Chambersburg,28788,Sturdy Savings Bank,95509.16503326704,interbank_loan,2025-09-16 17:04:10.524735,True
8405,Farmers and Merchants Trust Company of Chambersburg,903,Amalgamated Bank of Chicago,102671.71637607171,interbank_loan,2025-06-06 17:04:10.524763,True
