ZIP,ROA,DEPDOM,DATEUPDT,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,ID,COLLECTION_DATE
26851,0.9358528768647163,209343.0,01/10/2024,10.39,West Virginia,232867.0,5.0,1060.0,209343.0,Capon Valley Bank,Wardensville,9998,WV,9998,2025-11-07 16:16:27.388590
37027,-1.7788826820626356,207469.0,05/30/2024,-19.69,Tennessee,232504.0,2.0,-1994.0,207469.0,Sonata Bank,Brentwood,21342,TN,21342,2025-11-07 16:16:27.388590
73433,-6.492752685911997,221894.0,11/21/2022,-128.19,Oklahoma,231860.0,1.0,-6693.0,221894.0,Old Glory Bank,Elmore City,18924,OK,18924,2025-11-07 16:16:27.388590
79407,0.4396818675065505,200488.0,05/20/2025,2.93,Texas,231589.0,4.0,443.0,200488.0,Victory Bank,Lubbock,18677,TX,18677,2025-11-07 16:16:27.388590
55353,0.8960445421312426,212995.0,08/31/2022,13.13,Minnesota,231558.0,4.0,1045.0,212995.0,Harvest Bank,Kimball,11415,MN,11415,2025-11-07 16:16:27.388590
75686,0.5158758781863558,185848.0,08/31/2022,4.81,Texas,230713.0,5.0,596.0,185848.0,"Cypress Bank, SSB",Pittsburg,31905,TX,31905,2025-11-07 16:16:27.388590
73932,0.7826845984740722,201495.0,01/19/2023,9.45,Oklahoma,230697.0,3.0,807.0,201495.0,The First Security Bank,Beaver,4041,OK,4041,2025-11-07 16:16:27.388590
46112,0.05693974739457519,211350.0,08/31/2022,0.74,Indiana,230055.0,5.0,66.0,211350.0,Hendricks County Bank and Trust Company,Brownsburg,13111,IN,13111,2025-11-07 16:16:27.388590
77004,0.8867172220609945,199034.0,08/31/2022,6.94,Texas,229967.0,2.0,937.0,199034.0,Unity National Bank of Houston,Houston,26351,TX,26351,2025-11-07 16:16:27.388590
62824,1.0836584946147998,207756.0,04/04/2025,12.71,Illinois,229939.0,4.0,1228.0,207756.0,The Clay City Banking Co.,Clay City,10845,IL,10845,2025-11-07 16:16:27.388590
63703,1.3678367409291947,200347.0,08/31/2022,15.82,Missouri,229895.0,3.0,1552.0,200347.0,First Missouri State Bank of Cape County,Cape Girardeau,58230,MO,58230,2025-11-07 16:16:27.388590
83702,0.938099032082482,205277.0,08/31/2022,8.12,Idaho,229494.0,2.0,991.0,205277.0,Idaho Trust  Bank,Boise,35103,ID,35103,2025-11-07 16:16:27.388590
79756,3.071043886291654,204075.0,08/31/2022,31.68,Texas,229338.0,1.0,3544.0,204075.0,Tejas Bank,Monahans,18216,TX,18216,2025-11-07 16:16:27.388590
54757,1.240381610084984,195802.0,08/31/2022,11.12,Wisconsin,229138.0,4.0,1389.0,195802.0,Security Bank,New Auburn,10015,WI,10015,2025-11-07 16:16:27.388590
40962,0.827907015798246,207207.0,08/31/2022,9.75,Kentucky,229127.0,5.0,986.0,207207.0,The First National Bank of Manchester,Manchester,2708,KY,2708,2025-11-07 16:16:27.388590
63943,1.509039206730415,195220.0,08/31/2022,10.77,Missouri,228887.0,5.0,1707.0,195220.0,Bank of Grandin,Grandin,9392,MO,9392,2025-11-07 16:16:27.388590
73111,1.8876980735091067,176187.0,08/31/2022,16.29,Oklahoma,228272.0,1.0,1914.0,176187.0,First Security Bank and Trust Company,Oklahoma City,17001,OK,17001,2025-11-07 16:16:27.388590
26187,0.5752441768677027,202798.0,01/10/2024,5.8,West Virginia,227923.0,4.0,651.0,202798.0,"Williamstown Bank, Inc.",Williamstown,14744,WV,14744,2025-11-07 16:16:27.388590
78945,0.35137599914167694,185519.0,08/31/2022,4.22,Texas,227781.0,2.0,393.0,185519.0,National Bank & Trust,La Grange,3289,TX,3289,2025-11-07 16:16:27.388590
61531,0.6020968677873813,202738.0,08/31/2022,6.59,Illinois,227465.0,5.0,690.0,202738.0,Bank of Farmington,Farmington,11732,IL,11732,2025-11-07 16:16:27.388590
83814,0.6575896087142039,195716.0,08/31/2022,5.4,Idaho,227372.0,7.0,768.0,195716.0,bankcda,Coeur D Alene,57074,ID,57074,2025-11-07 16:16:27.388590
75414,0.17382429628366008,199502.0,10/06/2025,1.51,Texas,227250.0,3.0,197.0,199502.0,Cendera Bank,Bells,3098,TX,3098,2025-11-07 16:16:27.388590
56042,1.7418458579214209,191359.0,07/12/2024,14.74,Minnesota,226780.0,3.0,1956.0,191359.0,Arcadian Bank,Hartland,10561,MN,10561,2025-11-07 16:16:27.388590
77566,-0.058259430167287796,223372.0,12/21/2022,-8.55,Texas,226515.0,2.0,-63.0,223372.0,First National Bank of Lake Jackson,Lake Jackson,18895,TX,18895,2025-11-07 16:16:27.388590
52726,0.9569108498809049,187934.0,07/16/2024,7.95,Iowa,226223.0,2.0,1076.0,187934.0,Blue Grass Savings Bank,Blue Grass,13753,IA,13753,2025-11-07 16:16:27.388590
40351,1.7994744654084207,183109.0,08/31/2022,25.14,Kentucky,226203.0,5.0,1962.0,183109.0,The Citizens Bank,Morehead,10520,KY,10520,2025-11-07 16:16:27.388590
36502,0.37366357167546693,209527.0,08/31/2022,5.55,Alabama,226043.0,4.0,418.0,209527.0,The First National Bank and Trust,Atmore,2779,AL,2779,2025-11-07 16:16:27.388590
76951,1.4325820354271677,210354.0,08/31/2022,23.62,Texas,226011.0,3.0,1621.0,210354.0,The First National Bank of Sterling City,Sterling City,5538,TX,5538,2025-11-07 16:16:27.388590
78746,1.2657790697499824,194276.0,08/31/2022,9.43,Texas,225686.0,3.0,1405.0,194276.0,PrimeBank of Texas,Austin,57495,TX,57495,2025-11-07 16:16:27.388590
55047,2.1875643782707868,201045.0,08/31/2022,21.35,Minnesota,225674.0,4.0,2460.0,201045.0,Security State Bank of Marine,Marine On St. Croix,10163,MN,10163,2025-11-07 16:16:27.388590
31321,0.20468902560965568,216042.0,08/31/2022,5.28,Georgia,225541.0,2.0,232.0,216042.0,First Bank of Coastal Georgia,Pembroke,15580,GA,15580,2025-11-07 16:16:27.388590
74370,0.7037712184991292,189623.0,08/31/2022,6.76,Oklahoma,225528.0,2.0,693.0,189623.0,Method Bank,Wyandotte,2317,OK,2317,2025-11-07 16:16:27.388590
56156,0.9436614768214249,197293.0,07/15/2024,9.54,Minnesota,225486.0,2.0,1074.0,197293.0,First Farmers & Merchants National Bank,Luverne,5186,MN,5186,2025-11-07 16:16:27.388590
37766,2.8706987939694035,187887.0,08/31/2022,26.16,Tennessee,225279.0,3.0,3236.0,187887.0,Peoples Bank of the South,La Follette,4945,TN,4945,2025-11-07 16:16:27.388590
55909,1.9299888247908423,171214.0,07/12/2024,21.82,Minnesota,224895.0,3.0,2130.0,171214.0,United Farmers State Bank,Adams,8821,MN,8821,2025-11-07 16:16:27.388590
53015,0.9335984729376021,194215.0,08/31/2022,12.73,Wisconsin,224842.0,3.0,1054.0,194215.0,Cleveland State Bank,Cleveland,9517,WI,9517,2025-11-07 16:16:27.388590
70039,1.9059568437133796,192419.0,06/20/2024,14.03,Louisiana,224787.0,2.0,2071.0,192419.0,First National Bank USA,Boutte,22046,LA,22046,2025-11-07 16:16:27.388590
74133,2.432652361985524,195807.0,08/31/2022,19.49,Oklahoma,224626.0,2.0,2556.0,195807.0,"Triad Bank, National Association",Tulsa,24677,OK,24677,2025-11-07 16:16:27.388590
51551,1.3512120256986564,202168.0,07/15/2024,14.87,Iowa,224351.0,1.0,1529.0,202168.0,Malvern Bank,Malvern,14230,IA,14230,2025-11-07 16:16:27.388590
55092,0.5959380010689471,189976.0,08/31/2022,4.39,Minnesota,224312.0,2.0,669.0,189976.0,First State Bank of Wyoming,Wyoming,1609,MN,1609,2025-11-07 16:16:27.388590
30474,-0.869409942888256,170779.0,08/31/2022,-7.4,Georgia,224311.0,2.0,-990.0,170779.0,Vidalia Federal Savings Bank,Vidalia,29772,GA,29772,2025-11-07 16:16:27.388590
72519,2.2992254382388913,153959.0,08/31/2022,7.77,Arkansas,224077.0,5.0,2538.0,153959.0,The First National Bank of Izard County,Calico Rock,11252,AR,11252,2025-11-07 16:16:27.388590
24450,0.8366487420377883,187549.0,10/05/2022,8.18,Virginia,223954.0,4.0,933.0,187549.0,CornerStone Bank,Lexington,58859,VA,58859,2025-11-07 16:16:27.388590
65746,0.7319448508378498,183080.0,08/31/2022,10.44,Missouri,223305.0,3.0,838.0,183080.0,The Seymour Bank,Seymour,15701,MO,15701,2025-11-07 16:16:27.388590
76252,2.188260447154348,186696.0,12/21/2022,20.95,Texas,223090.0,2.0,2395.0,186696.0,Muenster State Bank,Muenster,15523,TX,15523,2025-11-07 16:16:27.388590
64098,1.2194534004278783,204759.0,12/18/2022,15.95,Missouri,223014.0,3.0,1349.0,204759.0,Bank of Weston,Weston,1418,MO,1418,2025-11-07 16:16:27.388590
74701,0.9565639146367753,201532.0,08/31/2022,10.44,Oklahoma,222922.0,5.0,1065.0,201532.0,First Texoma National Bank,Durant,13905,OK,13905,2025-11-07 16:16:27.388590
66943,0.72366191248271,207597.0,08/31/2022,11.35,Kansas,222647.0,7.0,790.0,207597.0,The Citizens National Bank,Greenleaf,4678,KS,4678,2025-11-07 16:16:27.388590
68780,0.6053022671731932,193969.0,07/15/2024,9.81,Nebraska,222596.0,4.0,670.0,193969.0,The Tri-County Bank,Stuart,16339,NE,16339,2025-11-07 16:16:27.388590
42445,1.3726363889196247,203260.0,08/31/2022,21.13,Kentucky,222536.0,4.0,1530.0,203260.0,Farmers Bank and Trust Company,Princeton,2765,KY,2765,2025-11-07 16:16:27.388590
21921,0.4189077137672368,192392.0,08/31/2022,3.28,Maryland,222473.0,4.0,469.0,192392.0,Cecil Bank,Elkton,31121,MD,31121,2025-11-07 16:16:27.388590
71260,0.6711071341799456,193338.0,08/31/2022,5.94,Louisiana,222432.0,6.0,755.0,193338.0,Marion State Bank,Marion,9320,LA,9320,2025-11-07 16:16:27.388590
60067,1.8361832874849129,186787.0,03/20/2025,12.4,Illinois,222327.0,1.0,1998.0,186787.0,First Bank and Trust Company of Illinois,Palatine,18641,IL,18641,2025-11-07 16:16:27.388590
30830,2.2970434866095806,180782.0,08/31/2022,13.44,Georgia,222227.0,2.0,2552.0,180782.0,The First National Bank of Waynesboro,Waynesboro,2160,GA,2160,2025-11-07 16:16:27.388590
99216,2.372185723776482,188472.0,08/31/2022,18.59,Washington,222212.0,6.0,2678.0,188472.0,State Bank Northwest,Spokane Valley,2945,WA,2945,2025-11-07 16:16:27.388590
70764,0.7926168364950343,196458.0,08/31/2022,7.39,Louisiana,222050.0,2.0,869.0,196458.0,Plaquemine Bank & Trust Company,Plaquemine,19800,LA,19800,2025-11-07 16:16:27.388590
71369,-0.12459532662948726,190537.0,06/18/2024,-1.21,Louisiana,221932.0,2.0,-139.0,190537.0,Simmesport State Bank,Simmesport,17587,LA,17587,2025-11-07 16:16:27.388590
50459,0.9737666599984056,178203.0,07/16/2024,10.84,Iowa,221810.0,8.0,1079.0,178203.0,Farmers State Bank,Northwood,5797,IA,5797,2025-11-07 16:16:27.388590
70510,1.202044857919219,192785.0,08/31/2022,10.21,Louisiana,221729.0,3.0,1305.0,192785.0,Bank of Abbeville & Trust Company,Abbeville,11782,LA,11782,2025-11-07 16:16:27.388590
56281,1.927193863531574,182869.0,08/31/2022,12.78,Minnesota,221325.0,2.0,2069.0,182869.0,PrinsBank,Prinsburg,10191,MN,10191,2025-11-07 16:16:27.388590
37334,1.6635649249894209,192998.0,08/31/2022,14.51,Tennessee,221324.0,3.0,1828.0,192998.0,Bank of Lincoln County,Fayetteville,57396,TN,57396,2025-11-07 16:16:27.388590
50595,0.03864514321920035,166324.0,07/16/2024,0.42,Iowa,221303.0,3.0,43.0,166324.0,WCF Financial Bank,Webster City,28989,IA,28989,2025-11-07 16:16:27.388590
37367,0.8018383462198396,198847.0,08/31/2022,8.57,Tennessee,221114.0,4.0,877.0,198847.0,First Farmers & Commercial Bank,Pikeville,4960,TN,4960,2025-11-07 16:16:27.388590
56294,0.5439378665999147,194271.0,05/06/2025,4.39,Minnesota,220883.0,2.0,536.0,194271.0,The Wanda State Bank,Wanda,1908,MN,1908,2025-11-07 16:16:27.388590
71295,1.9269062651772706,196019.0,08/31/2022,19.29,Louisiana,220812.0,4.0,2116.0,196019.0,Franklin State Bank & Trust Company,Winnsboro,11792,LA,11792,2025-11-07 16:16:27.388590
23139,-1.0022836642934467,188739.0,05/09/2024,-7.95,Virginia,220317.0,1.0,-1057.0,188739.0,"New Horizon Bank, National Association",Powhatan,58857,VA,58857,2025-11-07 16:16:27.388590
62401,1.0378790875427126,184428.0,08/31/2022,7.89,Illinois,220191.0,2.0,1137.0,184428.0,Crossroads Bank,Effingham,21486,IL,21486,2025-11-07 16:16:27.388590
67208,0.5597622291618939,114294.0,08/31/2022,3.49,Kansas,219207.0,1.0,619.0,114294.0,Bankers' Bank of Kansas,Wichita,27351,KS,27351,2025-11-07 16:16:27.388590
68869,1.655159965705519,191857.0,07/15/2024,14.85,Nebraska,219069.0,4.0,1834.0,191857.0,Town & Country Bank,Ravenna,1434,NE,1434,2025-11-07 16:16:27.388590
42256,1.6495396467045005,174951.0,08/31/2022,21.64,Kentucky,218969.0,5.0,1728.0,174951.0,Lewisburg Banking Company,Lewisburg,297,KY,297,2025-11-07 16:16:27.388590
62650,0.5934558252492559,189433.0,06/17/2024,4.68,Illinois,218703.0,2.0,661.0,189433.0,The Farmers State Bank and Trust Company,Jacksonville,11747,IL,11747,2025-11-07 16:16:27.388590
65074,1.6438408169850895,195437.0,07/15/2024,22.2,Missouri,218601.0,3.0,1732.0,195437.0,Community Point Bank,Russellville,14604,MO,14604,2025-11-07 16:16:27.388590
37683,0.7952158639603034,195806.0,08/31/2022,8.86,Tennessee,218429.0,3.0,867.0,195806.0,Farmers State Bank,Mountain City,13775,TN,13775,2025-11-07 16:16:27.388590
42728,2.5826091838580685,198076.0,08/31/2022,30.8,Kentucky,217724.0,3.0,2760.0,198076.0,Bank of Columbia,Columbia,8775,KY,8775,2025-11-07 16:16:27.388590
81427,0.43805706962381297,200898.0,08/31/2022,6.83,Colorado,217664.0,7.0,466.0,200898.0,The Citizens State Bank of Ouray,Ouray,1779,CO,1779,2025-11-07 16:16:27.388590
55352,0.4461543435388445,184668.0,08/31/2022,3.77,Minnesota,217596.0,2.0,483.0,184668.0,Riverland Bank,Jordan,58106,MN,58106,2025-11-07 16:16:27.388590
67831,1.1560825058685114,179591.0,04/30/2025,10.64,Kansas,217445.0,3.0,1356.0,179591.0,"The Stockgrowers State Bank of Ashland, Kansas",Ashland,17650,KS,17650,2025-11-07 16:16:27.388590
35974,1.4669121452296343,192324.0,12/18/2022,13.32,Alabama,217412.0,7.0,1559.0,192324.0,Liberty Bank,Geraldine,20429,AL,20429,2025-11-07 16:16:27.388590
54822,1.864279792133602,190691.0,08/31/2022,21.94,Wisconsin,217368.0,3.0,1945.0,190691.0,Community Bank of Cameron,Cameron,12349,WI,12349,2025-11-07 16:16:27.388590
54494,0.6827819726980107,171035.0,06/07/2024,4.77,Wisconsin,216621.0,3.0,735.0,171035.0,"Paper City Savings Bank, S.A.",Wisconsin Rapids,29676,WI,29676,2025-11-07 16:16:27.388590
62701,0.6942818050710614,200486.0,09/09/2025,10.1,Illinois,216494.0,3.0,751.0,200486.0,"Security Bank, s.b.",Springfield,27723,IL,27723,2025-11-07 16:16:27.388590
68958,1.6284522990408397,182068.0,07/15/2024,13.39,Nebraska,216472.0,4.0,1779.0,182068.0,First State Bank,Loomis,16333,NE,16333,2025-11-07 16:16:27.388590
62250,1.103652996275171,166082.0,08/31/2022,12.74,Illinois,216352.0,3.0,1160.0,166082.0,Farmers State Bank of Hoffman,Hoffman,9259,IL,9259,2025-11-07 16:16:27.388590
54487,0.9296842263263558,189749.0,08/31/2022,8.27,Wisconsin,216303.0,2.0,991.0,189749.0,Crossbridge Community Bank,Tomahawk,30516,WI,30516,2025-11-07 16:16:27.388590
64644,2.9097211280920123,196173.0,08/31/2022,30.93,Missouri,216250.0,6.0,3078.0,196173.0,Bank Northwest,Hamilton,16601,MO,16601,2025-11-07 16:16:27.388590
35125,0.20537270754229756,206933.0,09/07/2023,6.09,Alabama,216027.0,8.0,226.0,206933.0,Union State Bank,Pell City,5602,AL,5602,2025-11-07 16:16:27.388590
56334,2.023605646841009,184394.0,07/15/2024,15.38,Minnesota,215926.0,5.0,2186.0,184394.0,Eagle Bank,Glenwood,8824,MN,8824,2025-11-07 16:16:27.388590
50441,1.5297675548001148,189284.0,07/16/2024,14.1,Iowa,215788.0,4.0,1617.0,189284.0,United Bank and Trust Company,Hampton,14247,IA,14247,2025-11-07 16:16:27.388590
41339,1.2815262385251738,191262.0,08/31/2022,12.78,Kentucky,215781.0,3.0,1356.0,191262.0,Citizens Bank & Trust Co. of Jackson,Jackson,18620,KY,18620,2025-11-07 16:16:27.388590
50675,1.3367723326954546,198929.0,07/16/2024,26.51,Iowa,215479.0,2.0,1446.0,198929.0,Farmers Savings Bank & Trust,Traer,10122,IA,10122,2025-11-07 16:16:27.388590
30097,0.5579671236066994,159472.0,08/31/2022,4.78,Georgia,215388.0,1.0,575.0,159472.0,Loyal Trust Bank,Johns Creek,59182,GA,59182,2025-11-07 16:16:27.388590
19355,1.6228583338464961,181635.0,,10.98,Pennsylvania,215233.0,2.0,1713.0,181635.0,The National Bank of Malvern,Malvern,7590,PA,7590,2025-11-07 16:16:27.388590
31827,1.499468273661822,195426.0,08/31/2022,17.92,Georgia,215075.0,4.0,1551.0,195426.0,The Peoples Bank of Georgia,Talbotton,170,GA,170,2025-11-07 16:16:27.388590
62301,3.3611483392864723,183287.0,08/31/2022,26.03,Illinois,214981.0,5.0,3695.0,183287.0,Town & Country Bank Midwest,Quincy,10460,IL,10460,2025-11-07 16:16:27.388590
50131,1.3147090701788136,188115.0,07/16/2024,13.76,Iowa,214909.0,4.0,1401.0,188115.0,Charter Bank,Johnston,34686,IA,34686,2025-11-07 16:16:27.388590
63857,1.9484739055796767,190516.0,08/31/2022,20.31,Missouri,214846.0,4.0,2009.0,190516.0,First Missouri Bank of SEMO,Kennett,19349,MO,19349,2025-11-07 16:16:27.388590
57029,1.8842904035046115,173702.0,07/15/2024,13.71,South Dakota,214706.0,4.0,2013.0,173702.0,Merchants State Bank,Freeman,1125,SD,1125,2025-11-07 16:16:27.388590
39577,0.5974309510148175,191275.0,08/31/2022,6.07,Mississippi,214594.0,3.0,623.0,191275.0,Bank of Wiggins,Wiggins,8250,MS,8250,2025-11-07 16:16:27.388590
42050,1.2839940424233969,190818.0,07/23/2025,12.29,Kentucky,214424.0,3.0,1319.0,190818.0,The Citizens Bank,Hickman,9306,KY,9306,2025-11-07 16:16:27.388590
38059,0.4446937222066424,184869.0,08/31/2022,4.83,Tennessee,214408.0,7.0,481.0,184869.0,Security Bank,Newbern,2391,TN,2391,2025-11-07 16:16:27.388590
64776,1.7083606559930469,184764.0,10/20/2022,13.07,Missouri,214381.0,4.0,1828.0,184764.0,St. Clair County State Bank,Osceola,11002,MO,11002,2025-11-07 16:16:27.388590
41472,1.0931268538165013,178353.0,08/31/2022,12.12,Kentucky,214044.0,1.0,1148.0,178353.0,Commercial Bank,West Liberty,9310,KY,9310,2025-11-07 16:16:27.388590
76645,0.860153925533657,199406.0,08/31/2022,18.23,Texas,213800.0,2.0,928.0,199406.0,The Citizens National Bank of Hillsboro,Hillsboro,3255,TX,3255,2025-11-07 16:16:27.388590
62340,0.5063276251411367,187717.0,05/23/2025,4.65,Illinois,213488.0,5.0,287.0,187717.0,Eagle Valley Bank,Griggsville,10883,IL,10883,2025-11-07 16:16:27.388590
68718,1.6897511002516963,191011.0,07/15/2024,17.55,Nebraska,213173.0,6.0,1722.0,191011.0,"Farmers and Merchants State Bank, Bloomfield, Nebraska",Bloomfield,13662,NE,13662,2025-11-07 16:16:27.388590
17772,1.729131419722995,176349.0,08/31/2022,10.79,Pennsylvania,213158.0,1.0,1809.0,176349.0,The Turbotville National Bank,Turbotville,7789,PA,7789,2025-11-07 16:16:27.388590
52601,0.5198321879842374,188986.0,07/16/2024,8.1,Iowa,212907.0,4.0,558.0,188986.0,Farmers & Merchants Bank & Trust,Burlington,13737,IA,13737,2025-11-07 16:16:27.388590
13053,1.9537310770775165,190659.0,11/03/2006,20.16,New York,212603.0,3.0,2063.0,190659.0,The First National Bank of Dryden,Dryden,7031,NY,7031,2025-11-07 16:16:27.388590
35582,1.8398288883420717,193586.0,08/31/2022,25.71,Alabama,212579.0,6.0,1944.0,193586.0,Community Spirit Bank,Red Bay,50,AL,50,2025-11-07 16:16:27.388590
32720,2.191644315604546,193042.0,08/31/2022,23.25,Florida,212513.0,3.0,2258.0,193042.0,Surety Bank,Deland,33026,FL,33026,2025-11-07 16:16:27.388590
85212,1.2480882158569513,179659.0,04/09/2024,11.79,Arizona,212502.0,1.0,1322.0,179659.0,Gateway Commercial Bank,Mesa,58678,AZ,58678,2025-11-07 16:16:27.388590
37760,0.6667133552769802,184682.0,08/31/2022,7.71,Tennessee,212275.0,5.0,714.0,184682.0,First Peoples Bank of Tennessee,Jefferson City,21874,TN,21874,2025-11-07 16:16:27.388590
43526,0.5628049899532721,191868.0,08/31/2022,7.69,Ohio,211988.0,5.0,598.0,191868.0,The Hicksville Bank,Hicksville,16370,OH,16370,2025-11-07 16:16:27.388590
62565,1.242175854601363,180234.0,07/24/2024,11.93,Illinois,211965.0,3.0,1325.0,180234.0,"First Federal Savings and Loan Association of Central Illinois, S.B.",Shelbyville,29645,IL,29645,2025-11-07 16:16:27.388590
67002,1.3067822375813198,187660.0,08/31/2022,15.77,Kansas,211801.0,2.0,1384.0,187660.0,Andover State Bank,Andover,16410,KS,16410,2025-11-07 16:16:27.388590
76266,1.5992726821910448,175737.0,09/07/2024,9.94,Texas,211685.0,2.0,1677.0,175737.0,Sanger Bank,Sanger,27043,TX,27043,2025-11-07 16:16:27.388590
43085,-0.3866400878727473,182782.0,08/31/2022,-3.02,Ohio,211523.0,2.0,-396.0,182782.0,First Bank of Central Ohio,Worthington,59249,OH,59249,2025-11-07 16:16:27.388590
39154,1.5238327813306065,174928.0,07/09/2024,9.88,Mississippi,210881.0,6.0,1664.0,174928.0,Merchants and Planters Bank,Raymond,327,MS,327,2025-11-07 16:16:27.388590
53563,1.6285668963815498,181835.0,08/31/2022,21.2,Wisconsin,210664.0,2.0,1694.0,181835.0,Bank of Milton,Milton,11232,WI,11232,2025-11-07 16:16:27.388590
41169,-1.5141137368655289,196549.0,08/31/2022,-22.95,Kentucky,210650.0,4.0,-1599.0,196549.0,First & Peoples Bank and Trust Company,Russell,8122,KY,8122,2025-11-07 16:16:27.388590
56340,0.2961786515286467,101669.0,09/11/2024,0.56,Minnesota,210623.0,1.0,276.0,101669.0,VersaBank USA National Association,Holdingford,10160,MN,10160,2025-11-07 16:16:27.388590
66846,1.188126364771958,135842.0,08/31/2022,4.99,Kansas,210436.0,3.0,1246.0,135842.0,Farmers and Drovers Bank,Council Grove,12602,KS,12602,2025-11-07 16:16:27.388590
36303,1.3120662271999595,168790.0,08/31/2022,6.88,Alabama,210410.0,2.0,1381.0,168790.0,BankSouth,Dothan,77,AL,77,2025-11-07 16:16:27.388590
38201,2.144790892437368,178678.0,06/04/2024,16.56,Tennessee,210389.0,9.0,2246.0,178678.0,Foundation Bank,Mc Kenzie,13955,TN,13955,2025-11-07 16:16:27.388590
40011,1.0197661323593363,188839.0,08/31/2022,11.64,Kentucky,210331.0,6.0,1067.0,188839.0,United Citizens Bank & Trust Company,Campbellsburg,15249,KY,15249,2025-11-07 16:16:27.388590
66210,2.794412009139744,185706.0,02/21/2025,28.42,Kansas,210206.0,4.0,2236.0,185706.0,Kendall Bank,Overland Park,8110,KS,8110,2025-11-07 16:16:27.388590
61914,0.8608955130363953,176409.0,08/31/2022,8.87,Illinois,209995.0,7.0,916.0,176409.0,Scott State Bank,Bethany,8491,IL,8491,2025-11-07 16:16:27.388590
45690,0.12108794281444736,186792.0,08/31/2022,1.46,Ohio,209783.0,4.0,131.0,186792.0,The First National Bank of Waverly,Waverly,6725,OH,6725,2025-11-07 16:16:27.388590
89147,2.417182085250826,179343.0,03/31/2025,16.66,Nevada,209764.0,5.0,2382.0,179343.0,Town & Country Bank,Las Vegas,57312,NV,57312,2025-11-07 16:16:27.388590
