filer_cik,filing_date,issuer_name,cusip,value,shares,relationship_type,is_synthetic
0000315066,2024-01-16,Company_0000884394,56293533,32457417.261334382,9435290,institutional_holding,True
0001067983,2024-06-26,Company_0000353278,43139803,974219185.1654257,9604552,institutional_holding,True
0001364742,2024-10-05,Company_0000804328,60066751,820253078.7908237,1893175,institutional_holding,True
0001364742,2024-09-22,Company_0000310158,98368912,124146384.19477114,3223459,institutional_holding,True
0001364742,2024-11-27,Company_0000886982,10701355,998818533.777781,3506616,institutional_holding,True
0001364742,2024-10-06,Company_0000901832,14418518,681937202.5039581,8282626,institutional_holding,True
0001067983,2024-10-02,Company_0000063908,47556820,320996358.7523156,7885422,institutional_holding,True
0001364742,2024-05-27,Company_0000316709,64613116,146307456.58618823,5070018,institutional_holding,True
0001067983,2024-03-06,Company_0001141391,15419234,642625869.6966087,7499813,institutional_holding,True
0001364742,2024-06-07,Company_0000884394,88047173,514730185.6224903,4050565,institutional_holding,True
0001364742,2024-07-14,Company_0000104169,98677457,93717784.38385476,8891748,institutional_holding,True
0001067983,2024-06-09,Company_0000097476,46018509,849441349.8022358,1471696,institutional_holding,True
0000315066,2024-08-11,Company_0000040545,97508956,906891736.682501,2439498,institutional_holding,True
0000315066,2024-02-04,Company_0000937966,15192935,137458069.3089801,4544127,institutional_holding,True
0000315066,2024-03-26,Company_0000050863,14472917,545369863.878082,123861,institutional_holding,True
0001364742,2024-06-04,Company_0001393818,34383806,920939883.8802963,3329645,institutional_holding,True
0000315066,2024-04-11,Company_0001065280,52981819,647016523.3854779,5698410,institutional_holding,True
0000315066,2024-12-08,Company_0000732712,99207238,56882836.55636353,5975246,institutional_holding,True
0001067983,2024-08-05,Company_0001594805,85392492,106737931.55346794,9718057,institutional_holding,True
0000315066,2024-09-23,Company_0000310764,24908875,280315190.78470546,9970963,institutional_holding,True
0001067983,2024-10-15,Company_0001075531,45353849,256968248.70878965,3178461,institutional_holding,True
0000315066,2024-12-24,Company_0001000184,40414941,152240770.3373731,242109,institutional_holding,True
0001067983,2024-10-20,Company_0001283699,98425355,519713258.3690791,3314987,institutional_holding,True
0001067983,2024-04-08,Company_0001596532,27249769,287445681.59708166,5485309,institutional_holding,True
0000315066,2024-05-22,Company_0000021344,33824232,245446029.65896735,8338984,institutional_holding,True
0000315066,2024-03-16,Company_0000019617,70592639,187117144.5464409,4060954,institutional_holding,True
0001364742,2024-10-15,Company_0000884394,80762850,385142552.77829313,2519879,institutional_holding,True
0000315066,2024-07-14,Company_0001467373,24499816,841353098.5440403,7251642,institutional_holding,True
0000315066,2024-06-05,Company_0000004962,45584324,75678716.78708124,7116646,institutional_holding,True
0001364742,2024-09-14,Company_0000101829,65703157,965180379.4349837,3606063,institutional_holding,True
0001364742,2024-11-04,Company_0001018724,35722036,912709431.6588563,3540728,institutional_holding,True
0001067983,2024-07-05,Company_0000080424,22711547,400019709.542169,9068706,institutional_holding,True
0001067983,2024-04-19,Company_0001373715,14537865,151750354.48984772,7174881,institutional_holding,True
0000315066,2024-08-05,Company_0000707549,14444431,504450778.86300796,1378947,institutional_holding,True
0001067983,2024-06-07,Company_0000018230,37359513,819784783.553,8635823,institutional_holding,True
0001364742,2024-07-28,Company_0000019617,99873320,573112346.5132767,3190462,institutional_holding,True
0000315066,2024-12-06,Company_0001373715,63233357,74105025.63163966,8415802,institutional_holding,True
0001364742,2024-01-09,Company_0000804328,36454816,316044065.90320027,5970571,institutional_holding,True
0001067983,2024-09-23,Company_0001996810,36017780,550385378.141915,1669233,institutional_holding,True
0000315066,2024-12-14,Company_0000019617,92718297,531050655.49451977,9694571,institutional_holding,True
0001364742,2024-08-20,Company_0000093410,37958143,773594103.6475621,4108355,institutional_holding,True
0001067983,2024-04-13,Company_0001403161,42268790,495864814.67985505,1462675,institutional_holding,True
0001067983,2024-12-19,Company_0000018230,48074048,44081194.72089403,4701845,institutional_holding,True
0000315066,2024-10-22,Company_0001089113,49485155,484403671.93444544,5843936,institutional_holding,True
0001364742,2024-08-26,Company_0000895421,42534108,961242681.3596362,362667,institutional_holding,True
0001364742,2024-06-15,Company_0001306965,26809723,157152428.65853438,6127698,institutional_holding,True
0001067983,2024-07-17,Company_0000891478,14484485,871243495.0214475,2026272,institutional_holding,True
0001067983,2024-06-26,Company_0000051143,86558350,17125074.156451847,8768517,institutional_holding,True
0001364742,2024-03-26,Company_0001108524,28886953,741433795.2919385,1476251,institutional_holding,True
0001067983,2024-11-18,Company_0001094517,17226336,346461432.60481334,9085160,institutional_holding,True
0001364742,2024-06-06,Company_0000811809,15627991,203427582.82883334,4100362,institutional_holding,True
0001067983,2024-07-09,Company_0001035267,93569473,13518729.17080419,8681462,institutional_holding,True
0000315066,2024-03-23,Company_0000789019,86535548,574315540.9671943,6443244,institutional_holding,True
0001364742,2024-10-07,Company_0001751008,79879732,617607669.9486172,2029822,institutional_holding,True
0001364742,2024-03-17,Company_0001467373,93357208,512441759.75513625,3540846,institutional_holding,True
0000315066,2024-06-20,Company_0000796343,86099611,903696030.9698639,7502145,institutional_holding,True
0001067983,2024-08-24,Company_0001973239,49544036,66216110.91723756,892760,institutional_holding,True
0001364742,2024-08-10,Company_0001089113,14245266,560756200.9595966,9139991,institutional_holding,True
0001364742,2024-03-24,Company_0000316709,97927067,584034189.9715244,5191636,institutional_holding,True
0000315066,2024-05-03,Company_0001089113,36371732,865812629.1708003,5707835,institutional_holding,True
0000315066,2024-12-12,Company_0001594805,25270281,469418280.38559735,1748166,institutional_holding,True
0000315066,2024-08-08,Company_0001652044,19080668,848344349.1526806,9363857,institutional_holding,True
0001364742,2024-06-12,Company_0000006951,69062777,100095491.04185969,6722655,institutional_holding,True
0000315066,2024-06-03,Company_0001067839,86065486,895364063.9859847,4491308,institutional_holding,True
0001067983,2024-07-15,Company_0001283699,62761842,194172069.84952906,2818197,institutional_holding,True
0001067983,2024-04-28,Company_0001000275,22551115,413219744.07118255,1177162,institutional_holding,True
0000315066,2024-10-09,Company_0001035267,44247456,182351411.12200826,8464999,institutional_holding,True
0001067983,2024-04-24,Company_0000896878,95435952,637862073.3355398,8247809,institutional_holding,True
0001067983,2024-02-13,Company_0001973239,49679128,847221102.4404314,9826257,institutional_holding,True
0001364742,2024-08-19,Company_0000901832,18845915,775893273.3893754,6756353,institutional_holding,True
0000315066,2024-04-14,Company_0000059478,87104066,962369584.5889064,6825720,institutional_holding,True
0000315066,2024-09-06,Company_0001543151,42396497,387208085.8831537,8752056,institutional_holding,True
0001067983,2024-11-15,Company_0000104169,28243978,383188124.32421756,3352972,institutional_holding,True
0001067983,2024-09-27,Company_0000018230,75244400,24008795.1814139,650079,institutional_holding,True
0000315066,2024-10-22,Company_0001067839,98387536,990606268.7884067,5745155,institutional_holding,True
0001067983,2024-01-15,Company_0000753308,73064723,553172462.700713,3696466,institutional_holding,True
0001364742,2024-10-18,Company_0000040545,26965884,973457962.7959057,6664583,institutional_holding,True
0001067983,2024-03-21,Company_0000723125,49807926,278818835.0326584,4058704,institutional_holding,True
0001364742,2024-03-27,Company_0001144967,31970693,18261429.192132685,6372287,institutional_holding,True
0001067983,2024-06-19,Company_0000070858,65297668,413861258.2399867,2100908,institutional_holding,True
0000315066,2024-06-24,Company_0001594805,92049457,921648606.1047119,9521481,institutional_holding,True
0001067983,2024-02-28,Company_0001075531,90443420,232741537.02452537,906519,institutional_holding,True
0000315066,2024-02-26,Company_0000353278,23382636,42072162.45810255,8891774,institutional_holding,True
0001067983,2024-11-23,Company_0000796343,36595853,389492581.8032991,1115075,institutional_holding,True
0001364742,2024-02-01,Company_0000796343,83725141,371422649.4167841,1943561,institutional_holding,True
0001067983,2024-02-14,Company_0001108524,53440021,682161459.8204604,9373942,institutional_holding,True
0001364742,2024-04-25,Company_0000040545,67143167,876575945.1813855,4840914,institutional_holding,True
0000315066,2024-12-13,Company_0000019617,78675432,93682166.5258842,747999,institutional_holding,True
0001067983,2024-02-17,Company_0001318605,59362659,239530900.12026516,1220644,institutional_holding,True
0000315066,2024-09-12,Company_0000070858,24118351,925041861.4280893,1566944,institutional_holding,True
0001067983,2024-03-07,Company_0000217410,80771393,209811842.07263762,1289493,institutional_holding,True
0001067983,2024-10-03,Company_0001744489,12591270,949115901.9299381,5902360,institutional_holding,True
0000315066,2024-02-05,Company_0000732717,22722620,285435869.80333745,4511466,institutional_holding,True
0001364742,2024-03-24,Company_0001413329,70976494,603491211.2389067,9612617,institutional_holding,True
0001364742,2024-04-23,Company_0000946770,74896681,534036577.93646604,7552678,institutional_holding,True
0000315066,2024-06-10,Company_0000896878,25772913,925897267.998868,2816117,institutional_holding,True
0000315066,2024-03-01,Company_0001652044,42488777,947614814.984672,933495,institutional_holding,True
0001067983,2024-05-18,Company_0000050863,66125941,954479591.0078027,5629130,institutional_holding,True
0000315066,2024-11-19,Company_0000796343,21689018,66442307.97387669,4825396,institutional_holding,True
0001364742,2024-03-05,Company_0000002488,96794300,730404390.4171063,3034203,institutional_holding,True
0001067983,2024-08-14,Company_0000732717,53447120,717720486.0253625,9679423,institutional_holding,True
0000315066,2024-04-25,Company_0000310158,83298793,598558935.0644236,1804399,institutional_holding,True
0001067983,2024-09-05,Company_0000886982,68431554,728817931.9362206,4655489,institutional_holding,True
0001364742,2024-11-07,Company_0001393818,46059634,306889901.01606834,5440666,institutional_holding,True
0000315066,2024-07-02,Company_0000019617,82929673,232873098.29820523,5485642,institutional_holding,True
0001364742,2024-07-17,Company_0000109198,10513903,593019009.2326318,2842352,institutional_holding,True
0000315066,2024-09-06,Company_0000831001,47255882,813439028.9440336,7514290,institutional_holding,True
0001364742,2024-01-18,Company_0001467373,45349960,136686888.7815989,306995,institutional_holding,True
0001364742,2024-11-01,Company_0000946770,98999405,587081210.7036325,280022,institutional_holding,True
0001364742,2024-12-11,Company_0000895421,53255919,146316040.96148846,5462545,institutional_holding,True
0001364742,2024-04-19,Company_0000789019,25783545,957663857.6082946,8020079,institutional_holding,True
0001067983,2024-03-18,Company_0000723125,24136286,200426891.68880337,2017946,institutional_holding,True
0001364742,2024-05-10,Company_0000093410,25684396,481244782.13895863,8052979,institutional_holding,True
0001364742,2024-10-14,Company_0000811809,87656203,848366670.7488087,7599568,institutional_holding,True
0001364742,2024-11-23,Company_0001065280,21279432,703809047.8712952,1688120,institutional_holding,True
0000315066,2024-01-16,Company_0001067983,83755146,353812731.2204819,2043211,institutional_holding,True
0001364742,2024-06-05,Company_0001318605,91140951,233783483.8759365,654322,institutional_holding,True
0001364742,2024-10-24,Company_0001730168,57752397,977724608.7247019,7686826,institutional_holding,True
0000315066,2024-01-15,Company_0001114448,14622889,91133844.97090535,689826,institutional_holding,True
0000315066,2024-10-22,Company_0001577552,18664275,246906952.43252164,1032573,institutional_holding,True
0001364742,2024-02-27,Company_0001413329,23741912,610818067.4982219,268336,institutional_holding,True
0001364742,2024-08-21,Company_0000313838,16838143,34841345.514294766,6824779,institutional_holding,True
0001067983,2024-03-01,Company_0000310764,46244845,17406514.672461115,9861469,institutional_holding,True
0000315066,2024-02-12,Company_0001596532,38828927,265531761.95616287,6811938,institutional_holding,True
0000315066,2024-02-13,Company_0001067839,62040882,558945418.6807425,9355744,institutional_holding,True
0000315066,2024-02-16,Company_0000313838,66217879,433051054.07813,3990170,institutional_holding,True
