owner_cik,owned_ticker,owned_company_name,ownership_value,shares_held,filing_date,relationship_type,network_layer,is_synthetic
0000315066,UNK_528,Company_0000884394,32457417.261334382,9435290,2024-01-16,equity_ownership,ownership,
0001067983,UNK_696,Company_0000353278,974219185.1654257,9604552,2024-06-26,equity_ownership,ownership,
0001364742,UNK_456,Company_0000804328,820253078.7908237,1893175,2024-10-05,equity_ownership,ownership,
0001364742,UNK_857,Company_0000310158,124146384.19477114,3223459,2024-09-22,equity_ownership,ownership,
0001364742,UNK_406,Company_0000886982,998818533.777781,3506616,2024-11-27,equity_ownership,ownership,
0001364742,UNK_862,Company_0000901832,681937202.5039581,8282626,2024-10-06,equity_ownership,ownership,
0001067983,UNK_397,Company_0000063908,320996358.7523156,7885422,2024-10-02,equity_ownership,ownership,
0001364742,UNK_585,Company_0000316709,146307456.58618823,5070018,2024-05-27,equity_ownership,ownership,
0001067983,UNK_9,Company_0001141391,642625869.6966087,7499813,2024-03-06,equity_ownership,ownership,
0001364742,UNK_499,Company_0000884394,514730185.6224903,4050565,2024-06-07,equity_ownership,ownership,
0001364742,UNK_133,Company_0000104169,93717784.38385476,8891748,2024-07-14,equity_ownership,ownership,
0001067983,UNK_859,Company_0000097476,849441349.8022358,1471696,2024-06-09,equity_ownership,ownership,
0000315066,UNK_873,Company_0000040545,906891736.682501,2439498,2024-08-11,equity_ownership,ownership,
0000315066,UNK_36,Company_0000937966,137458069.3089801,4544127,2024-02-04,equity_ownership,ownership,
0000315066,UNK_747,Company_0000050863,545369863.878082,123861,2024-03-26,equity_ownership,ownership,
0001364742,UNK_125,Company_0001393818,920939883.8802963,3329645,2024-06-04,equity_ownership,ownership,
0000315066,UNK_963,Company_0001065280,647016523.3854779,5698410,2024-04-11,equity_ownership,ownership,
0000315066,UNK_699,Company_0000732712,56882836.55636353,5975246,2024-12-08,equity_ownership,ownership,
0001067983,UNK_274,Company_0001594805,106737931.55346794,9718057,2024-08-05,equity_ownership,ownership,
0000315066,UNK_561,Company_0000310764,280315190.78470546,9970963,2024-09-23,equity_ownership,ownership,
0001067983,UNK_589,Company_0001075531,256968248.70878965,3178461,2024-10-15,equity_ownership,ownership,
0000315066,UNK_421,Company_0001000184,152240770.3373731,242109,2024-12-24,equity_ownership,ownership,
0001067983,UNK_393,Company_0001283699,519713258.3690791,3314987,2024-10-20,equity_ownership,ownership,
0001067983,UNK_486,Company_0001596532,287445681.59708166,5485309,2024-04-08,equity_ownership,ownership,
0000315066,UNK_582,Company_0000021344,245446029.65896735,8338984,2024-05-22,equity_ownership,ownership,
0000315066,UNK_96,Company_0000019617,187117144.5464409,4060954,2024-03-16,equity_ownership,ownership,
0001364742,UNK_144,Company_0000884394,385142552.77829313,2519879,2024-10-15,equity_ownership,ownership,
0000315066,UNK_850,Company_0001467373,841353098.5440403,7251642,2024-07-14,equity_ownership,ownership,
0000315066,UNK_927,Company_0000004962,75678716.78708124,7116646,2024-06-05,equity_ownership,ownership,
0001364742,UNK_874,Company_0000101829,965180379.4349837,3606063,2024-09-14,equity_ownership,ownership,
0001364742,UNK_933,Company_0001018724,912709431.6588563,3540728,2024-11-04,equity_ownership,ownership,
0001067983,UNK_57,Company_0000080424,400019709.542169,9068706,2024-07-05,equity_ownership,ownership,
0001067983,UNK_964,Company_0001373715,151750354.48984772,7174881,2024-04-19,equity_ownership,ownership,
0000315066,UNK_829,Company_0000707549,504450778.86300796,1378947,2024-08-05,equity_ownership,ownership,
0001067983,UNK_834,Company_0000018230,819784783.553,8635823,2024-06-07,equity_ownership,ownership,
0001364742,UNK_131,Company_0000019617,573112346.5132767,3190462,2024-07-28,equity_ownership,ownership,
0000315066,UNK_96,Company_0001373715,74105025.63163966,8415802,2024-12-06,equity_ownership,ownership,
0001364742,UNK_313,Company_0000804328,316044065.90320027,5970571,2024-01-09,equity_ownership,ownership,
0001067983,UNK_191,Company_0001996810,550385378.141915,1669233,2024-09-23,equity_ownership,ownership,
0000315066,UNK_28,Company_0000019617,531050655.49451977,9694571,2024-12-14,equity_ownership,ownership,
0001364742,UNK_93,Company_0000093410,773594103.6475621,4108355,2024-08-20,equity_ownership,ownership,
0001067983,UNK_354,Company_0001403161,495864814.67985505,1462675,2024-04-13,equity_ownership,ownership,
0001067983,UNK_810,Company_0000018230,44081194.72089403,4701845,2024-12-19,equity_ownership,ownership,
0000315066,UNK_187,Company_0001089113,484403671.93444544,5843936,2024-10-22,equity_ownership,ownership,
0001364742,UNK_440,Company_0000895421,961242681.3596362,362667,2024-08-26,equity_ownership,ownership,
0001364742,UNK_105,Company_0001306965,157152428.65853438,6127698,2024-06-15,equity_ownership,ownership,
0001067983,UNK_625,Company_0000891478,871243495.0214475,2026272,2024-07-17,equity_ownership,ownership,
0001067983,UNK_401,Company_0000051143,17125074.156451847,8768517,2024-06-26,equity_ownership,ownership,
0001364742,UNK_369,Company_0001108524,741433795.2919385,1476251,2024-03-26,equity_ownership,ownership,
0001067983,UNK_122,Company_0001094517,346461432.60481334,9085160,2024-11-18,equity_ownership,ownership,
0001364742,UNK_805,Company_0000811809,203427582.82883334,4100362,2024-06-06,equity_ownership,ownership,
0001067983,UNK_999,Company_0001035267,13518729.17080419,8681462,2024-07-09,equity_ownership,ownership,
0000315066,UNK_491,Company_0000789019,574315540.9671943,6443244,2024-03-23,equity_ownership,ownership,
0001364742,UNK_170,Company_0001751008,617607669.9486172,2029822,2024-10-07,equity_ownership,ownership,
0001364742,UNK_573,Company_0001467373,512441759.75513625,3540846,2024-03-17,equity_ownership,ownership,
0000315066,UNK_679,Company_0000796343,903696030.9698639,7502145,2024-06-20,equity_ownership,ownership,
0001067983,UNK_803,Company_0001973239,66216110.91723756,892760,2024-08-24,equity_ownership,ownership,
0001364742,UNK_858,Company_0001089113,560756200.9595966,9139991,2024-08-10,equity_ownership,ownership,
0001364742,UNK_268,Company_0000316709,584034189.9715244,5191636,2024-03-24,equity_ownership,ownership,
0000315066,UNK_516,Company_0001089113,865812629.1708003,5707835,2024-05-03,equity_ownership,ownership,
0000315066,UNK_191,Company_0001594805,469418280.38559735,1748166,2024-12-12,equity_ownership,ownership,
0000315066,UNK_128,Company_0001652044,848344349.1526806,9363857,2024-08-08,equity_ownership,ownership,
0001364742,UNK_328,Company_0000006951,100095491.04185969,6722655,2024-06-12,equity_ownership,ownership,
0000315066,UNK_212,Company_0001067839,895364063.9859847,4491308,2024-06-03,equity_ownership,ownership,
0001067983,UNK_513,Company_0001283699,194172069.84952906,2818197,2024-07-15,equity_ownership,ownership,
0001067983,UNK_999,Company_0001000275,413219744.07118255,1177162,2024-04-28,equity_ownership,ownership,
0000315066,UNK_399,Company_0001035267,182351411.12200826,8464999,2024-10-09,equity_ownership,ownership,
0001067983,UNK_120,Company_0000896878,637862073.3355398,8247809,2024-04-24,equity_ownership,ownership,
0001067983,UNK_709,Company_0001973239,847221102.4404314,9826257,2024-02-13,equity_ownership,ownership,
0001364742,UNK_933,Company_0000901832,775893273.3893754,6756353,2024-08-19,equity_ownership,ownership,
0000315066,UNK_807,Company_0000059478,962369584.5889064,6825720,2024-04-14,equity_ownership,ownership,
0000315066,UNK_784,Company_0001543151,387208085.8831537,8752056,2024-09-06,equity_ownership,ownership,
0001067983,UNK_555,Company_0000104169,383188124.32421756,3352972,2024-11-15,equity_ownership,ownership,
0001067983,UNK_222,Company_0000018230,24008795.1814139,650079,2024-09-27,equity_ownership,ownership,
0000315066,UNK_872,Company_0001067839,990606268.7884067,5745155,2024-10-22,equity_ownership,ownership,
0001067983,UNK_433,Company_0000753308,553172462.700713,3696466,2024-01-15,equity_ownership,ownership,
0001364742,UNK_78,Company_0000040545,973457962.7959057,6664583,2024-10-18,equity_ownership,ownership,
0001067983,UNK_807,Company_0000723125,278818835.0326584,4058704,2024-03-21,equity_ownership,ownership,
0001364742,UNK_190,Company_0001144967,18261429.192132685,6372287,2024-03-27,equity_ownership,ownership,
0001067983,UNK_452,Company_0000070858,413861258.2399867,2100908,2024-06-19,equity_ownership,ownership,
0000315066,UNK_822,Company_0001594805,921648606.1047119,9521481,2024-06-24,equity_ownership,ownership,
0001067983,UNK_815,Company_0001075531,232741537.02452537,906519,2024-02-28,equity_ownership,ownership,
0000315066,UNK_854,Company_0000353278,42072162.45810255,8891774,2024-02-26,equity_ownership,ownership,
0001067983,UNK_358,Company_0000796343,389492581.8032991,1115075,2024-11-23,equity_ownership,ownership,
0001364742,UNK_842,Company_0000796343,371422649.4167841,1943561,2024-02-01,equity_ownership,ownership,
0001067983,UNK_855,Company_0001108524,682161459.8204604,9373942,2024-02-14,equity_ownership,ownership,
0001364742,UNK_947,Company_0000040545,876575945.1813855,4840914,2024-04-25,equity_ownership,ownership,
0000315066,UNK_879,Company_0000019617,93682166.5258842,747999,2024-12-13,equity_ownership,ownership,
0001067983,UNK_113,Company_0001318605,239530900.12026516,1220644,2024-02-17,equity_ownership,ownership,
0000315066,UNK_435,Company_0000070858,925041861.4280893,1566944,2024-09-12,equity_ownership,ownership,
0001067983,UNK_839,Company_0000217410,209811842.07263762,1289493,2024-03-07,equity_ownership,ownership,
0001067983,UNK_822,Company_0001744489,949115901.9299381,5902360,2024-10-03,equity_ownership,ownership,
0000315066,UNK_432,Company_0000732717,285435869.80333745,4511466,2024-02-05,equity_ownership,ownership,
0001364742,UNK_678,Company_0001413329,603491211.2389067,9612617,2024-03-24,equity_ownership,ownership,
0001364742,UNK_786,Company_0000946770,534036577.93646604,7552678,2024-04-23,equity_ownership,ownership,
0000315066,UNK_827,Company_0000896878,925897267.998868,2816117,2024-06-10,equity_ownership,ownership,
0000315066,UNK_663,Company_0001652044,947614814.984672,933495,2024-03-01,equity_ownership,ownership,
0001067983,UNK_821,Company_0000050863,954479591.0078027,5629130,2024-05-18,equity_ownership,ownership,
0000315066,UNK_808,Company_0000796343,66442307.97387669,4825396,2024-11-19,equity_ownership,ownership,
0001364742,UNK_440,Company_0000002488,730404390.4171063,3034203,2024-03-05,equity_ownership,ownership,
0001067983,UNK_520,Company_0000732717,717720486.0253625,9679423,2024-08-14,equity_ownership,ownership,
0000315066,UNK_956,Company_0000310158,598558935.0644236,1804399,2024-04-25,equity_ownership,ownership,
0001067983,UNK_14,Company_0000886982,728817931.9362206,4655489,2024-09-05,equity_ownership,ownership,
0001364742,UNK_666,Company_0001393818,306889901.01606834,5440666,2024-11-07,equity_ownership,ownership,
0000315066,UNK_276,Company_0000019617,232873098.29820523,5485642,2024-07-02,equity_ownership,ownership,
0001364742,UNK_9,Company_0000109198,593019009.2326318,2842352,2024-07-17,equity_ownership,ownership,
0000315066,UNK_992,Company_0000831001,813439028.9440336,7514290,2024-09-06,equity_ownership,ownership,
0001364742,UNK_530,Company_0001467373,136686888.7815989,306995,2024-01-18,equity_ownership,ownership,
0001364742,UNK_772,Company_0000946770,587081210.7036325,280022,2024-11-01,equity_ownership,ownership,
0001364742,UNK_964,Company_0000895421,146316040.96148846,5462545,2024-12-11,equity_ownership,ownership,
0001364742,UNK_268,Company_0000789019,957663857.6082946,8020079,2024-04-19,equity_ownership,ownership,
0001067983,UNK_63,Company_0000723125,200426891.68880337,2017946,2024-03-18,equity_ownership,ownership,
0001364742,UNK_167,Company_0000093410,481244782.13895863,8052979,2024-05-10,equity_ownership,ownership,
0001364742,UNK_467,Company_0000811809,848366670.7488087,7599568,2024-10-14,equity_ownership,ownership,
0001364742,UNK_511,Company_0001065280,703809047.8712952,1688120,2024-11-23,equity_ownership,ownership,
0000315066,UNK_745,Company_0001067983,353812731.2204819,2043211,2024-01-16,equity_ownership,ownership,
0001364742,UNK_707,Company_0001318605,233783483.8759365,654322,2024-06-05,equity_ownership,ownership,
0001364742,UNK_382,Company_0001730168,977724608.7247019,7686826,2024-10-24,equity_ownership,ownership,
0000315066,UNK_845,Company_0001114448,91133844.97090535,689826,2024-01-15,equity_ownership,ownership,
0000315066,UNK_120,Company_0001577552,246906952.43252164,1032573,2024-10-22,equity_ownership,ownership,
0001364742,UNK_562,Company_0001413329,610818067.4982219,268336,2024-02-27,equity_ownership,ownership,
0001364742,UNK_599,Company_0000313838,34841345.514294766,6824779,2024-08-21,equity_ownership,ownership,
0001067983,UNK_264,Company_0000310764,17406514.672461115,9861469,2024-03-01,equity_ownership,ownership,
0000315066,UNK_928,Company_0001596532,265531761.95616287,6811938,2024-02-12,equity_ownership,ownership,
0000315066,UNK_770,Company_0001067839,558945418.6807425,9355744,2024-02-13,equity_ownership,ownership,
0000315066,UNK_319,Company_0000313838,433051054.07813,3990170,2024-02-16,equity_ownership,ownership,
0001364742,UNK_625,Company_0000067088,643966007.2524747,1398092,2024-09-18,equity_ownership,ownership,
0001364742,UNK_739,Company_0000884394,68709949.59942837,6082783,2024-12-26,equity_ownership,ownership,
0001364742,UNK_660,Company_0000019617,361407088.2639647,2132520,2024-04-07,equity_ownership,ownership,
0001364742,UNK_972,Company_0000077476,755823776.1595376,1975725,2024-10-23,equity_ownership,ownership,
0001067983,UNK_277,Company_0000789019,147254741.2984738,4231917,2024-02-02,equity_ownership,ownership,
0001067983,UNK_158,Company_0000217410,602351323.0497159,769772,2024-11-14,equity_ownership,ownership,
0001067983,UNK_189,Company_0001144967,129320056.21765907,1294512,2024-04-11,equity_ownership,ownership,
0000315066,UNK_137,Company_0000310158,534399740.408784,1004282,2024-10-27,equity_ownership,ownership,
0000315066,UNK_158,Company_0000021344,716067406.3724836,5168843,2024-12-02,equity_ownership,ownership,
0001067983,UNK_139,Company_0000731766,717745832.0534216,9314696,2024-01-01,equity_ownership,ownership,
0001067983,UNK_976,Company_0000891478,755681249.0711359,1879105,2024-05-26,equity_ownership,ownership,
0000315066,UNK_110,Company_0000217410,769309981.9554384,8453186,2024-09-26,equity_ownership,ownership,
0000315066,UNK_264,Company_0000885725,102520815.7273184,7784228,2024-01-03,equity_ownership,ownership,
0001067983,UNK_512,Company_0000901832,934370805.8540705,1552689,2024-07-11,equity_ownership,ownership,
0000315066,UNK_325,Company_0000072971,750228625.3223816,1117378,2024-10-06,equity_ownership,ownership,
0001067983,UNK_923,Company_0000753308,856837826.3114733,9929272,2024-06-01,equity_ownership,ownership,
0001364742,UNK_67,Company_0001000184,758415661.8012778,5701589,2024-12-02,equity_ownership,ownership,
0000315066,UNK_39,Company_0001045810,626735123.7539704,3979608,2024-08-05,equity_ownership,ownership,
0001364742,UNK_954,Company_0000012927,760947068.8480197,456081,2024-09-15,equity_ownership,ownership,
0001067983,UNK_894,Company_0000937966,98932606.57450208,4663413,2024-11-27,equity_ownership,ownership,
0000315066,UNK_546,Company_0001393818,717199486.4261768,6516260,2024-05-16,equity_ownership,ownership,
0000315066,UNK_446,Company_0000316709,920987258.5849707,6314692,2024-02-03,equity_ownership,ownership,
0000315066,UNK_870,Company_0000097476,184322514.4675229,317612,2024-01-23,equity_ownership,ownership,
0001364742,UNK_776,Company_0000093410,285768862.4368334,8672747,2024-06-20,equity_ownership,ownership,
0000315066,UNK_519,Company_0000753308,60229605.18227217,4064286,2024-08-16,equity_ownership,ownership,
0001364742,UNK_10,Company_0000909832,948625114.4551619,482476,2024-01-06,equity_ownership,ownership,
0001364742,UNK_416,Company_0000804328,475869654.90207237,6287499,2024-01-24,equity_ownership,ownership,
0001067983,UNK_0,Company_0000097745,131743967.32978381,9246694,2024-02-28,equity_ownership,ownership,
0001364742,UNK_216,Company_0000831001,822867891.3687501,9754142,2024-02-06,equity_ownership,ownership,
0001364742,UNK_542,Company_0000012927,770178039.9851124,3256199,2024-12-15,equity_ownership,ownership,
0001067983,UNK_214,Company_0001065280,789619576.6408746,7552153,2024-02-07,equity_ownership,ownership,
0000315066,UNK_697,Company_0000217410,79962138.08601338,2005250,2024-04-18,equity_ownership,ownership,
0000315066,UNK_130,Company_0001089113,197591454.30528373,3635641,2024-11-07,equity_ownership,ownership,
